run	spots	experiment	sample	organism	project	title	is_single_cell
SRR1780472	135362	SRX859765	SRS831346	Homo sapiens	PRJNA274006	GSM1596985: singles-K562-rep2-well-59; Homo sapiens; OTHER	TRUE
SRR1780471	691272	SRX859765	SRS831346	Homo sapiens	PRJNA274006	GSM1596985: singles-K562-rep2-well-59; Homo sapiens; OTHER	TRUE
SRR1780473	482795	SRX859766	SRS831345	Homo sapiens	PRJNA274006	GSM1596986: singles-K562-rep2-well-60; Homo sapiens; OTHER	TRUE
SRR1780475	113606	SRX859767	SRS831344	Homo sapiens	PRJNA274006	GSM1596987: singles-K562-rep2-well-61; Homo sapiens; OTHER	TRUE
SRR1780477	471763	SRX859768	SRS831347	Homo sapiens	PRJNA274006	GSM1596988: singles-K562-rep2-well-62; Homo sapiens; OTHER	TRUE
SRR1780479	682256	SRX859769	SRS831356	Homo sapiens	PRJNA274006	GSM1596989: singles-K562-rep2-well-63; Homo sapiens; OTHER	TRUE
SRR1780481	295104	SRX859770	SRS831348	Homo sapiens	PRJNA274006	GSM1596990: singles-K562-rep2-well-64; Homo sapiens; OTHER	TRUE
SRR1780483	296607	SRX859771	SRS831350	Homo sapiens	PRJNA274006	GSM1596991: singles-K562-rep2-well-65; Homo sapiens; OTHER	TRUE
SRR1780493	553857	SRX859776	SRS831353	Homo sapiens	PRJNA274006	GSM1596996: singles-K562-rep2-well-70; Homo sapiens; OTHER	TRUE
SRR1780495	732289	SRX859777	SRS831352	Homo sapiens	PRJNA274006	GSM1596997: singles-K562-rep2-well-71; Homo sapiens; OTHER	TRUE
SRR1780497	569523	SRX859778	SRS831354	Homo sapiens	PRJNA274006	GSM1596998: singles-K562-rep2-well-72; Homo sapiens; OTHER	TRUE
SRR1780499	595899	SRX859779	SRS831355	Homo sapiens	PRJNA274006	GSM1596999: singles-K562-rep2-well-73; Homo sapiens; OTHER	TRUE
SRR1780501	325449	SRX859780	SRS831358	Homo sapiens	PRJNA274006	GSM1597000: singles-K562-rep2-well-74; Homo sapiens; OTHER	TRUE
SRR1780503	644226	SRX859781	SRS831357	Homo sapiens	PRJNA274006	GSM1597001: singles-K562-rep2-well-75; Homo sapiens; OTHER	TRUE
SRR1780505	460681	SRX859782	SRS831359	Homo sapiens	PRJNA274006	GSM1597002: singles-K562-rep2-well-76; Homo sapiens; OTHER	TRUE
SRR1780507	287347	SRX859783	SRS831362	Homo sapiens	PRJNA274006	GSM1597003: singles-K562-rep2-well-77; Homo sapiens; OTHER	TRUE
SRR1780509	407748	SRX859784	SRS831363	Homo sapiens	PRJNA274006	GSM1597004: singles-K562-rep2-well-78; Homo sapiens; OTHER	TRUE
SRR1780511	448580	SRX859785	SRS831361	Homo sapiens	PRJNA274006	GSM1597005: singles-K562-rep2-well-79; Homo sapiens; OTHER	TRUE
SRR1780513	322950	SRX859786	SRS831374	Homo sapiens	PRJNA274006	GSM1597006: singles-K562-rep2-well-80; Homo sapiens; OTHER	TRUE
SRR1780517	433423	SRX859788	SRS831365	Homo sapiens	PRJNA274006	GSM1597008: singles-K562-rep2-well-82; Homo sapiens; OTHER	TRUE
SRR1780519	784354	SRX859789	SRS831366	Homo sapiens	PRJNA274006	GSM1597009: singles-K562-rep2-well-83; Homo sapiens; OTHER	TRUE
SRR1780521	275233	SRX859790	SRS831367	Homo sapiens	PRJNA274006	GSM1597010: singles-K562-rep2-well-84; Homo sapiens; OTHER	TRUE
SRR1780523	489815	SRX859791	SRS831368	Homo sapiens	PRJNA274006	GSM1597011: singles-K562-rep2-well-85; Homo sapiens; OTHER	TRUE
SRR1780527	503718	SRX859793	SRS831370	Homo sapiens	PRJNA274006	GSM1597013: singles-K562-rep2-well-87; Homo sapiens; OTHER	TRUE
SRR1780529	287363	SRX859794	SRS831372	Homo sapiens	PRJNA274006	GSM1597014: singles-K562-rep2-well-88; Homo sapiens; OTHER	TRUE
SRR1780531	135675	SRX859795	SRS831371	Homo sapiens	PRJNA274006	GSM1597015: singles-K562-rep2-well-89; Homo sapiens; OTHER	TRUE
SRR1780533	441876	SRX859796	SRS831376	Homo sapiens	PRJNA274006	GSM1597016: singles-K562-rep2-well-90; Homo sapiens; OTHER	TRUE
SRR1780535	574700	SRX859797	SRS831373	Homo sapiens	PRJNA274006	GSM1597017: singles-K562-rep2-well-91; Homo sapiens; OTHER	TRUE
SRR1780537	770237	SRX859798	SRS831377	Homo sapiens	PRJNA274006	GSM1597018: singles-K562-rep2-well-92; Homo sapiens; OTHER	TRUE
SRR1780543	239894	SRX859801	SRS831379	Homo sapiens	PRJNA274006	GSM1597021: singles-K562-rep2-well-95; Homo sapiens; OTHER	TRUE
SRR1780556	117926	SRX859807	SRS831386	Homo sapiens	PRJNA274006	GSM1597027: singles-K562-rep3-well-101; Homo sapiens; OTHER	TRUE
SRR1780560	190194	SRX859809	SRS831385	Homo sapiens	PRJNA274006	GSM1597029: singles-K562-rep3-well-103; Homo sapiens; OTHER	TRUE
SRR1780570	156809	SRX859814	SRS831391	Homo sapiens	PRJNA274006	GSM1597034: singles-K562-rep3-well-108; Homo sapiens; OTHER	TRUE
SRR1780577	295573	SRX859818	SRS831393	Homo sapiens	PRJNA274006	GSM1597038: singles-K562-rep3-well-112; Homo sapiens; OTHER	TRUE
SRR1780579	200941	SRX859819	SRS831394	Homo sapiens	PRJNA274006	GSM1597039: singles-K562-rep3-well-113; Homo sapiens; OTHER	TRUE
SRR1780581	603723	SRX859820	SRS831396	Homo sapiens	PRJNA274006	GSM1597040: singles-K562-rep3-well-114; Homo sapiens; OTHER	TRUE
SRR1780583	577497	SRX859821	SRS831397	Homo sapiens	PRJNA274006	GSM1597041: singles-K562-rep3-well-115; Homo sapiens; OTHER	TRUE
SRR1780585	300313	SRX859822	SRS831398	Homo sapiens	PRJNA274006	GSM1597042: singles-K562-rep3-well-116; Homo sapiens; OTHER	TRUE
SRR1780589	797091	SRX859824	SRS831401	Homo sapiens	PRJNA274006	GSM1597044: singles-K562-rep3-well-118; Homo sapiens; OTHER	TRUE
SRR1780593	857837	SRX859826	SRS831403	Homo sapiens	PRJNA274006	GSM1597046: singles-K562-rep3-well-120; Homo sapiens; OTHER	TRUE
SRR1780595	911698	SRX859827	SRS831404	Homo sapiens	PRJNA274006	GSM1597047: singles-K562-rep3-well-121; Homo sapiens; OTHER	TRUE
SRR1780597	630244	SRX859828	SRS831405	Homo sapiens	PRJNA274006	GSM1597048: singles-K562-rep3-well-122; Homo sapiens; OTHER	TRUE
SRR1780601	555213	SRX859830	SRS831408	Homo sapiens	PRJNA274006	GSM1597050: singles-K562-rep3-well-124; Homo sapiens; OTHER	TRUE
SRR1780602	101804	SRX859830	SRS831408	Homo sapiens	PRJNA274006	GSM1597050: singles-K562-rep3-well-124; Homo sapiens; OTHER	TRUE
SRR1780603	873509	SRX859831	SRS831409	Homo sapiens	PRJNA274006	GSM1597051: singles-K562-rep3-well-125; Homo sapiens; OTHER	TRUE
SRR1780613	1036069	SRX859836	SRS831415	Homo sapiens	PRJNA274006	GSM1597056: singles-K562-rep3-well-130; Homo sapiens; OTHER	TRUE
SRR1780615	557637	SRX859837	SRS831416	Homo sapiens	PRJNA274006	GSM1597057: singles-K562-rep3-well-131; Homo sapiens; OTHER	TRUE
SRR1780618	101886	SRX859838	SRS831417	Homo sapiens	PRJNA274006	GSM1597058: singles-K562-rep3-well-132; Homo sapiens; OTHER	TRUE
SRR1780617	717754	SRX859838	SRS831417	Homo sapiens	PRJNA274006	GSM1597058: singles-K562-rep3-well-132; Homo sapiens; OTHER	TRUE
SRR1780620	106636	SRX859839	SRS831418	Homo sapiens	PRJNA274006	GSM1597059: singles-K562-rep3-well-133; Homo sapiens; OTHER	TRUE
SRR1780624	167526	SRX859841	SRS831419	Homo sapiens	PRJNA274006	GSM1597061: singles-K562-rep3-well-135; Homo sapiens; OTHER	TRUE
SRR1780633	160551	SRX859846	SRS831421	Homo sapiens	PRJNA274006	GSM1597066: singles-K562-rep3-well-140; Homo sapiens; OTHER	TRUE
SRR1780635	486348	SRX859847	SRS831425	Homo sapiens	PRJNA274006	GSM1597067: singles-K562-rep3-well-141; Homo sapiens; OTHER	TRUE
SRR1780637	984861	SRX859848	SRS831426	Homo sapiens	PRJNA274006	GSM1597068: singles-K562-rep3-well-142; Homo sapiens; OTHER	TRUE
SRR1780638	114773	SRX859848	SRS831426	Homo sapiens	PRJNA274006	GSM1597068: singles-K562-rep3-well-142; Homo sapiens; OTHER	TRUE
SRR1780639	421686	SRX859849	SRS831428	Homo sapiens	PRJNA274006	GSM1597069: singles-K562-rep3-well-143; Homo sapiens; OTHER	TRUE
SRR1780641	655576	SRX859850	SRS831431	Homo sapiens	PRJNA274006	GSM1597070: singles-K562-rep3-well-144; Homo sapiens; OTHER	TRUE
SRR1780648	105149	SRX859853	SRS831432	Homo sapiens	PRJNA274006	GSM1597073: singles-K562-rep3-well-147; Homo sapiens; OTHER	TRUE
SRR1780663	399876	SRX859861	SRS831441	Homo sapiens	PRJNA274006	GSM1597081: singles-K562-rep3-well-155; Homo sapiens; OTHER	TRUE
SRR1780666	132223	SRX859862	SRS831440	Homo sapiens	PRJNA274006	GSM1597082: singles-K562-rep3-well-156; Homo sapiens; OTHER	TRUE
SRR1780665	1066347	SRX859862	SRS831440	Homo sapiens	PRJNA274006	GSM1597082: singles-K562-rep3-well-156; Homo sapiens; OTHER	TRUE
SRR1780670	146326	SRX859864	SRS831443	Homo sapiens	PRJNA274006	GSM1597084: singles-K562-rep3-well-158; Homo sapiens; OTHER	TRUE
SRR1780681	207267	SRX859870	SRS831450	Homo sapiens	PRJNA274006	GSM1597090: singles-K562-rep3-well-164; Homo sapiens; OTHER	TRUE
SRR1780683	424048	SRX859871	SRS831449	Homo sapiens	PRJNA274006	GSM1597091: singles-K562-rep3-well-165; Homo sapiens; OTHER	TRUE
SRR1780685	291202	SRX859872	SRS831451	Homo sapiens	PRJNA274006	GSM1597092: singles-K562-rep3-well-166; Homo sapiens; OTHER	TRUE
SRR1780687	554413	SRX859873	SRS831452	Homo sapiens	PRJNA274006	GSM1597093: singles-K562-rep3-well-167; Homo sapiens; OTHER	TRUE
SRR1780689	484814	SRX859874	SRS831453	Homo sapiens	PRJNA274006	GSM1597094: singles-K562-rep3-well-168; Homo sapiens; OTHER	TRUE
SRR1780692	147561	SRX859875	SRS831454	Homo sapiens	PRJNA274006	GSM1597095: singles-K562-rep3-well-169; Homo sapiens; OTHER	TRUE
SRR1780691	1653413	SRX859875	SRS831454	Homo sapiens	PRJNA274006	GSM1597095: singles-K562-rep3-well-169; Homo sapiens; OTHER	TRUE
SRR1780694	131241	SRX859876	SRS831455	Homo sapiens	PRJNA274006	GSM1597096: singles-K562-rep3-well-170; Homo sapiens; OTHER	TRUE
SRR1780693	894103	SRX859876	SRS831455	Homo sapiens	PRJNA274006	GSM1597096: singles-K562-rep3-well-170; Homo sapiens; OTHER	TRUE
SRR1780695	415989	SRX859877	SRS831456	Homo sapiens	PRJNA274006	GSM1597097: singles-K562-rep3-well-171; Homo sapiens; OTHER	TRUE
SRR1780697	524107	SRX859878	SRS831459	Homo sapiens	PRJNA274006	GSM1597098: singles-K562-rep3-well-172; Homo sapiens; OTHER	TRUE
SRR1780699	577883	SRX859879	SRS831457	Homo sapiens	PRJNA274006	GSM1597099: singles-K562-rep3-well-173; Homo sapiens; OTHER	TRUE
SRR1780701	257740	SRX859880	SRS831458	Homo sapiens	PRJNA274006	GSM1597100: singles-K562-rep3-well-174; Homo sapiens; OTHER	TRUE
SRR1780703	636765	SRX859881	SRS831460	Homo sapiens	PRJNA274006	GSM1597101: singles-K562-rep3-well-175; Homo sapiens; OTHER	TRUE
SRR1780707	485403	SRX859883	SRS831462	Homo sapiens	PRJNA274006	GSM1597103: singles-K562-rep3-well-177; Homo sapiens; OTHER	TRUE
SRR1780711	165324	SRX859885	SRS831464	Homo sapiens	PRJNA274006	GSM1597105: singles-K562-rep3-well-179; Homo sapiens; OTHER	TRUE
SRR1780713	728113	SRX859886	SRS831465	Homo sapiens	PRJNA274006	GSM1597106: singles-K562-rep3-well-180; Homo sapiens; OTHER	TRUE
SRR1780717	109362	SRX859888	SRS831466	Homo sapiens	PRJNA274006	GSM1597108: singles-K562-rep3-well-182; Homo sapiens; OTHER	TRUE
SRR1780721	492436	SRX859890	SRS831467	Homo sapiens	PRJNA274006	GSM1597110: singles-K562-rep3-well-184; Homo sapiens; OTHER	TRUE
SRR1780723	132411	SRX859891	SRS831470	Homo sapiens	PRJNA274006	GSM1597111: singles-K562-rep3-well-185; Homo sapiens; OTHER	TRUE
SRR1780725	492138	SRX859892	SRS831471	Homo sapiens	PRJNA274006	GSM1597112: singles-K562-rep3-well-186; Homo sapiens; OTHER	TRUE
SRR1780727	178645	SRX859893	SRS831472	Homo sapiens	PRJNA274006	GSM1597113: singles-K562-rep3-well-187; Homo sapiens; OTHER	TRUE
SRR1780729	794776	SRX859894	SRS831473	Homo sapiens	PRJNA274006	GSM1597114: singles-K562-rep3-well-188; Homo sapiens; OTHER	TRUE
SRR1780731	515454	SRX859895	SRS831474	Homo sapiens	PRJNA274006	GSM1597115: singles-K562-rep3-well-189; Homo sapiens; OTHER	TRUE
SRR1780735	779926	SRX859897	SRS831475	Homo sapiens	PRJNA274006	GSM1597117: singles-K562-rep3-well-191; Homo sapiens; OTHER	TRUE
SRR1780737	1199600	SRX859898	SRS831477	Homo sapiens	PRJNA274006	GSM1597118: singles-K562-rep3-well-192; Homo sapiens; OTHER	TRUE
SRR1780739	174891	SRX859899	SRS831478	Homo sapiens	PRJNA274006	GSM1597119: singles-K562-CDKi-well-1; Homo sapiens; OTHER	TRUE
SRR1780740	164335	SRX859900	SRS831483	Homo sapiens	PRJNA274006	GSM1597120: singles-K562-CDKi-well-2; Homo sapiens; OTHER	TRUE
SRR1780741	209334	SRX859901	SRS831479	Homo sapiens	PRJNA274006	GSM1597121: singles-K562-CDKi-well-3; Homo sapiens; OTHER	TRUE
SRR1780742	135722	SRX859902	SRS831484	Homo sapiens	PRJNA274006	GSM1597122: singles-K562-CDKi-well-4; Homo sapiens; OTHER	TRUE
SRR1780745	116732	SRX859905	SRS831482	Homo sapiens	PRJNA274006	GSM1597125: singles-K562-CDKi-well-7; Homo sapiens; OTHER	TRUE
SRR1780746	160917	SRX859906	SRS831485	Homo sapiens	PRJNA274006	GSM1597126: singles-K562-CDKi-well-8; Homo sapiens; OTHER	TRUE
SRR1780763	622430	SRX859923	SRS831499	Homo sapiens	PRJNA274006	GSM1597143: singles-K562-CDKi-well-25; Homo sapiens; OTHER	TRUE
SRR1780765	271259	SRX859925	SRS831501	Homo sapiens	PRJNA274006	GSM1597145: singles-K562-CDKi-well-27; Homo sapiens; OTHER	TRUE
SRR1780766	501143	SRX859926	SRS831513	Homo sapiens	PRJNA274006	GSM1597146: singles-K562-CDKi-well-28; Homo sapiens; OTHER	TRUE
SRR1780769	545337	SRX859929	SRS831512	Homo sapiens	PRJNA274006	GSM1597149: singles-K562-CDKi-well-31; Homo sapiens; OTHER	TRUE
SRR1780770	756795	SRX859930	SRS831505	Homo sapiens	PRJNA274006	GSM1597150: singles-K562-CDKi-well-32; Homo sapiens; OTHER	TRUE
SRR1780772	679917	SRX859932	SRS831508	Homo sapiens	PRJNA274006	GSM1597152: singles-K562-CDKi-well-34; Homo sapiens; OTHER	TRUE
SRR1780773	113212	SRX859933	SRS831510	Homo sapiens	PRJNA274006	GSM1597153: singles-K562-CDKi-well-35; Homo sapiens; OTHER	TRUE
SRR1780774	855308	SRX859934	SRS831509	Homo sapiens	PRJNA274006	GSM1597154: singles-K562-CDKi-well-36; Homo sapiens; OTHER	TRUE
SRR1780775	486841	SRX859935	SRS831516	Homo sapiens	PRJNA274006	GSM1597155: singles-K562-CDKi-well-37; Homo sapiens; OTHER	TRUE
SRR1780777	113129	SRX859937	SRS831514	Homo sapiens	PRJNA274006	GSM1597157: singles-K562-CDKi-well-39; Homo sapiens; OTHER	TRUE
SRR1780778	212712	SRX859938	SRS831517	Homo sapiens	PRJNA274006	GSM1597158: singles-K562-CDKi-well-40; Homo sapiens; OTHER	TRUE
SRR1780779	273360	SRX859939	SRS831518	Homo sapiens	PRJNA274006	GSM1597159: singles-K562-CDKi-well-41; Homo sapiens; OTHER	TRUE
SRR1780780	120305	SRX859940	SRS831519	Homo sapiens	PRJNA274006	GSM1597160: singles-K562-CDKi-well-42; Homo sapiens; OTHER	TRUE
SRR1780782	187797	SRX859942	SRS831521	Homo sapiens	PRJNA274006	GSM1597162: singles-K562-CDKi-well-44; Homo sapiens; OTHER	TRUE
SRR1780783	209119	SRX859943	SRS831522	Homo sapiens	PRJNA274006	GSM1597163: singles-K562-CDKi-well-45; Homo sapiens; OTHER	TRUE
SRR1780785	235888	SRX859945	SRS831524	Homo sapiens	PRJNA274006	GSM1597165: singles-K562-CDKi-well-47; Homo sapiens; OTHER	TRUE
SRR1780786	755630	SRX859946	SRS831529	Homo sapiens	PRJNA274006	GSM1597166: singles-K562-CDKi-well-48; Homo sapiens; OTHER	TRUE
SRR1780787	629617	SRX859947	SRS831525	Homo sapiens	PRJNA274006	GSM1597167: singles-K562-CDKi-well-49; Homo sapiens; OTHER	TRUE
SRR1780789	264715	SRX859949	SRS831527	Homo sapiens	PRJNA274006	GSM1597169: singles-K562-CDKi-well-51; Homo sapiens; OTHER	TRUE
SRR1780790	498716	SRX859950	SRS831528	Homo sapiens	PRJNA274006	GSM1597170: singles-K562-CDKi-well-52; Homo sapiens; OTHER	TRUE
SRR1780791	268763	SRX859951	SRS831530	Homo sapiens	PRJNA274006	GSM1597171: singles-K562-CDKi-well-53; Homo sapiens; OTHER	TRUE
SRR1780792	331385	SRX859952	SRS831531	Homo sapiens	PRJNA274006	GSM1597172: singles-K562-CDKi-well-54; Homo sapiens; OTHER	TRUE
SRR1780794	397425	SRX859954	SRS831534	Homo sapiens	PRJNA274006	GSM1597174: singles-K562-CDKi-well-56; Homo sapiens; OTHER	TRUE
SRR1780797	224739	SRX859957	SRS831536	Homo sapiens	PRJNA274006	GSM1597177: singles-K562-CDKi-well-59; Homo sapiens; OTHER	TRUE
SRR1780798	962063	SRX859958	SRS831537	Homo sapiens	PRJNA274006	GSM1597178: singles-K562-CDKi-well-60; Homo sapiens; OTHER	TRUE
SRR1780799	281759	SRX859959	SRS831540	Homo sapiens	PRJNA274006	GSM1597179: singles-K562-CDKi-well-61; Homo sapiens; OTHER	TRUE
SRR1780801	241580	SRX859961	SRS831538	Homo sapiens	PRJNA274006	GSM1597181: singles-K562-CDKi-well-63; Homo sapiens; OTHER	TRUE
SRR1780803	751466	SRX859963	SRS831542	Homo sapiens	PRJNA274006	GSM1597183: singles-K562-CDKi-well-65; Homo sapiens; OTHER	TRUE
SRR1780804	329334	SRX859964	SRS831544	Homo sapiens	PRJNA274006	GSM1597184: singles-K562-CDKi-well-66; Homo sapiens; OTHER	TRUE
SRR1780805	147256	SRX859965	SRS831543	Homo sapiens	PRJNA274006	GSM1597185: singles-K562-CDKi-well-67; Homo sapiens; OTHER	TRUE
SRR1780806	258678	SRX859966	SRS831545	Homo sapiens	PRJNA274006	GSM1597186: singles-K562-CDKi-well-68; Homo sapiens; OTHER	TRUE
SRR1780808	101559	SRX859968	SRS831548	Homo sapiens	PRJNA274006	GSM1597188: singles-K562-CDKi-well-70; Homo sapiens; OTHER	TRUE
SRR1780809	557766	SRX859969	SRS831547	Homo sapiens	PRJNA274006	GSM1597189: singles-K562-CDKi-well-71; Homo sapiens; OTHER	TRUE
SRR1780810	454926	SRX859970	SRS831549	Homo sapiens	PRJNA274006	GSM1597190: singles-K562-CDKi-well-72; Homo sapiens; OTHER	TRUE
SRR1780813	220053	SRX859973	SRS831551	Homo sapiens	PRJNA274006	GSM1597193: singles-K562-CDKi-well-75; Homo sapiens; OTHER	TRUE
SRR1780815	415506	SRX859975	SRS831555	Homo sapiens	PRJNA274006	GSM1597195: singles-K562-CDKi-well-77; Homo sapiens; OTHER	TRUE
SRR1780818	113260	SRX859978	SRS831560	Homo sapiens	PRJNA274006	GSM1597198: singles-K562-CDKi-well-80; Homo sapiens; OTHER	TRUE
SRR1780819	103832	SRX859979	SRS831557	Homo sapiens	PRJNA274006	GSM1597199: singles-K562-CDKi-well-81; Homo sapiens; OTHER	TRUE
SRR1780820	176660	SRX859980	SRS831558	Homo sapiens	PRJNA274006	GSM1597200: singles-K562-CDKi-well-82; Homo sapiens; OTHER	TRUE
SRR1780821	199649	SRX859981	SRS831559	Homo sapiens	PRJNA274006	GSM1597201: singles-K562-CDKi-well-83; Homo sapiens; OTHER	TRUE
SRR1780822	599844	SRX859982	SRS831564	Homo sapiens	PRJNA274006	GSM1597202: singles-K562-CDKi-well-84; Homo sapiens; OTHER	TRUE
SRR1780823	545579	SRX859983	SRS831563	Homo sapiens	PRJNA274006	GSM1597203: singles-K562-CDKi-well-85; Homo sapiens; OTHER	TRUE
SRR1780826	304184	SRX859986	SRS831575	Homo sapiens	PRJNA274006	GSM1597206: singles-K562-CDKi-well-88; Homo sapiens; OTHER	TRUE
SRR1780827	827336	SRX859987	SRS831565	Homo sapiens	PRJNA274006	GSM1597207: singles-K562-CDKi-well-89; Homo sapiens; OTHER	TRUE
SRR1780829	112480	SRX859989	SRS831567	Homo sapiens	PRJNA274006	GSM1597209: singles-K562-CDKi-well-91; Homo sapiens; OTHER	TRUE
SRR1780830	585186	SRX859990	SRS831568	Homo sapiens	PRJNA274006	GSM1597210: singles-K562-CDKi-well-92; Homo sapiens; OTHER	TRUE
SRR1780831	1726383	SRX859991	SRS831569	Homo sapiens	PRJNA274006	GSM1597211: singles-K562-CDKi-well-93; Homo sapiens; OTHER	TRUE
SRR1780832	379092	SRX859992	SRS831570	Homo sapiens	PRJNA274006	GSM1597212: singles-K562-CDKi-well-94; Homo sapiens; OTHER	TRUE
SRR1780833	412762	SRX859993	SRS831588	Homo sapiens	PRJNA274006	GSM1597213: singles-K562-CDKi-well-95; Homo sapiens; OTHER	TRUE
SRR1780834	470919	SRX859994	SRS831571	Homo sapiens	PRJNA274006	GSM1597214: singles-K562-CDKi-well-96; Homo sapiens; OTHER	TRUE
SRR1780835	155752	SRX859995	SRS831572	Homo sapiens	PRJNA274006	GSM1597215: singles-K562-Imat1hr-well-1; Homo sapiens; OTHER	TRUE
SRR1780836	169436	SRX859996	SRS831573	Homo sapiens	PRJNA274006	GSM1597216: singles-K562-Imat1hr-well-2; Homo sapiens; OTHER	TRUE
SRR1780837	215679	SRX859997	SRS831574	Homo sapiens	PRJNA274006	GSM1597217: singles-K562-Imat1hr-well-3; Homo sapiens; OTHER	TRUE
SRR1780838	190681	SRX859998	SRS831577	Homo sapiens	PRJNA274006	GSM1597218: singles-K562-Imat1hr-well-4; Homo sapiens; OTHER	TRUE
SRR1780839	283044	SRX859999	SRS831576	Homo sapiens	PRJNA274006	GSM1597219: singles-K562-Imat1hr-well-5; Homo sapiens; OTHER	TRUE
SRR1780840	255255	SRX860000	SRS831580	Homo sapiens	PRJNA274006	GSM1597220: singles-K562-Imat1hr-well-6; Homo sapiens; OTHER	TRUE
SRR1780842	233362	SRX860002	SRS831596	Homo sapiens	PRJNA274006	GSM1597222: singles-K562-Imat1hr-well-8; Homo sapiens; OTHER	TRUE
SRR1780844	282664	SRX860004	SRS831581	Homo sapiens	PRJNA274006	GSM1597224: singles-K562-Imat1hr-well-10; Homo sapiens; OTHER	TRUE
SRR1780845	380476	SRX860005	SRS831582	Homo sapiens	PRJNA274006	GSM1597225: singles-K562-Imat1hr-well-11; Homo sapiens; OTHER	TRUE
SRR1780846	983714	SRX860006	SRS831597	Homo sapiens	PRJNA274006	GSM1597226: singles-K562-Imat1hr-well-12; Homo sapiens; OTHER	TRUE
SRR1780847	306057	SRX860007	SRS831583	Homo sapiens	PRJNA274006	GSM1597227: singles-K562-Imat1hr-well-13; Homo sapiens; OTHER	TRUE
SRR1780848	634393	SRX860008	SRS831584	Homo sapiens	PRJNA274006	GSM1597228: singles-K562-Imat1hr-well-14; Homo sapiens; OTHER	TRUE
SRR1780849	186823	SRX860009	SRS831598	Homo sapiens	PRJNA274006	GSM1597229: singles-K562-Imat1hr-well-15; Homo sapiens; OTHER	TRUE
SRR1780850	361922	SRX860010	SRS831585	Homo sapiens	PRJNA274006	GSM1597230: singles-K562-Imat1hr-well-16; Homo sapiens; OTHER	TRUE
SRR1780851	382038	SRX860011	SRS831586	Homo sapiens	PRJNA274006	GSM1597231: singles-K562-Imat1hr-well-17; Homo sapiens; OTHER	TRUE
SRR1780852	261908	SRX860012	SRS831587	Homo sapiens	PRJNA274006	GSM1597232: singles-K562-Imat1hr-well-18; Homo sapiens; OTHER	TRUE
SRR1780853	413072	SRX860013	SRS831590	Homo sapiens	PRJNA274006	GSM1597233: singles-K562-Imat1hr-well-19; Homo sapiens; OTHER	TRUE
SRR1780854	259223	SRX860014	SRS831589	Homo sapiens	PRJNA274006	GSM1597234: singles-K562-Imat1hr-well-20; Homo sapiens; OTHER	TRUE
SRR1780855	341811	SRX860015	SRS831592	Homo sapiens	PRJNA274006	GSM1597235: singles-K562-Imat1hr-well-21; Homo sapiens; OTHER	TRUE
SRR1780856	281742	SRX860016	SRS831599	Homo sapiens	PRJNA274006	GSM1597236: singles-K562-Imat1hr-well-22; Homo sapiens; OTHER	TRUE
SRR1780857	458274	SRX860017	SRS831591	Homo sapiens	PRJNA274006	GSM1597237: singles-K562-Imat1hr-well-23; Homo sapiens; OTHER	TRUE
SRR1780858	166486	SRX860018	SRS831593	Homo sapiens	PRJNA274006	GSM1597238: singles-K562-Imat1hr-well-24; Homo sapiens; OTHER	TRUE
SRR1780859	108694	SRX860019	SRS831595	Homo sapiens	PRJNA274006	GSM1597239: singles-K562-Imat1hr-well-25; Homo sapiens; OTHER	TRUE
SRR1780860	382699	SRX860020	SRS831594	Homo sapiens	PRJNA274006	GSM1597240: singles-K562-Imat1hr-well-26; Homo sapiens; OTHER	TRUE
SRR1780861	410531	SRX860021	SRS831600	Homo sapiens	PRJNA274006	GSM1597241: singles-K562-Imat1hr-well-27; Homo sapiens; OTHER	TRUE
SRR1780862	387025	SRX860022	SRS831611	Homo sapiens	PRJNA274006	GSM1597242: singles-K562-Imat1hr-well-28; Homo sapiens; OTHER	TRUE
SRR1780863	333282	SRX860023	SRS831601	Homo sapiens	PRJNA274006	GSM1597243: singles-K562-Imat1hr-well-29; Homo sapiens; OTHER	TRUE
SRR1780864	266075	SRX860024	SRS831602	Homo sapiens	PRJNA274006	GSM1597244: singles-K562-Imat1hr-well-30; Homo sapiens; OTHER	TRUE
